"Country","Industry","Industry_simple","Aggregate_level","GVA_total","Currency_ISO","Metric_type","Year","Base_year","Effective_year_GDP","GDP_annual","GDP_perc_norm","GDP_change_absolute","GDP_change_relative","GDP_perc_norm_mean","GDP_change_abs_mean","GDP_change_rel_mean","GDP_annual_mean","GVA_total_mean","GVA_total_allyears","Country_iso","Country_short"
"Canada","Copper, nickel, lead and zinc ore mining","Mining","4",4.769e+09,"CAD","Constant",2022,"2017",2017,2.140641e+12,0.222783736273387,-0.0242917892350936,-9.83172622423898,0.251373303603921,-0.0154938014672552,-6.05014691522623,2.140641e+12,5.381e+09,2.1524e+10,"CAN","Canada"
"Chile","Pesca + Agropecuario-Silvícola","Fishing","1",7.44e+12,"CLP","Constant",2018,"2017",2017,179314910110000,4.14912513155541,NA,NA,3.86502700968655,-0.139095713411428,-3.41198320055019,191482725057500,7.38675e+12,2.9547e+13,"CHL","Chile"
"Chile","Pesca + Agropecuario-Silvícola","Fishing","1",7.387e+12,"CLP","Constant",2019,"2018",2018,189434867410000,3.89949331978684,-0.249631811768572,-6.01649272686531,3.86502700968655,-0.139095713411428,-3.41198320055019,191482725057500,7.38675e+12,2.9547e+13,"CHL","Chile"
"Chile","Pesca + Agropecuario-Silvícola","Fishing","1",7.203e+12,"CLP","Constant",2020,"2019",2019,195752228490000,3.67965159608283,-0.219841723704003,-5.63769971315197,3.86502700968655,-0.139095713411428,-3.41198320055019,191482725057500,7.38675e+12,2.9547e+13,"CHL","Chile"
"Chile","Pesca + Agropecuario-Silvícola","Fishing","1",7.517e+12,"CLP","Constant",2021,"2020",2020,201428894220000,3.73183799132112,0.0521863952382908,1.4182428383667,3.86502700968655,-0.139095713411428,-3.41198320055019,191482725057500,7.38675e+12,2.9547e+13,"CHL","Chile"
"Chile","Pesca + Agropecuario-Silvícola","Fishing","1",7.44e+12,"CLP","Current",2018,"Current",2018,189434867410000,3.92747127375309,NA,NA,3.899449932946,-0.0939546540222502,-2.30424799871732,206746865815000,8.03525e+12,3.2141e+13,"CHL","Chile"
"Chile","Pesca + Agropecuario-Silvícola","Fishing","1",7.797e+12,"CLP","Current",2019,"Current",2019,195752228490000,3.98309641741744,0.0556251436643564,1.41630937025801,3.899449932946,-0.0939546540222502,-2.30424799871732,206746865815000,8.03525e+12,3.2141e+13,"CHL","Chile"
"Chile","Pesca + Agropecuario-Silvícola","Fishing","1",8.141e+12,"CLP","Current",2020,"Current",2020,201428894220000,4.04162472892713,0.05852831150969,1.469417392302,3.899449932946,-0.0939546540222502,-2.30424799871732,206746865815000,8.03525e+12,3.2141e+13,"CHL","Chile"
"Chile","Pesca + Agropecuario-Silvícola","Fishing","1",8.763e+12,"CLP","Current",2021,"Current",2021,240371473140000,3.64560731168634,-0.396017417240797,-9.79847075871197,3.899449932946,-0.0939546540222502,-2.30424799871732,206746865815000,8.03525e+12,3.2141e+13,"CHL","Chile"
"Chile","Pesca","Fishing","4",1.39e+12,"CLP","Constant",2018,"2017",2017,179314910110000,0.775172571621239,NA,NA,0.680744529227398,-0.0543486309954284,-7.13087654093844,191482725057500,1.29775e+12,5.191e+12,"CHL","Chile"
"Chile","Pesca","Fishing","4",1.398e+12,"CLP","Constant",2019,"2018",2018,189434867410000,0.737984521600379,-0.0371880500208603,-4.79738981773867,0.680744529227398,-0.0543486309954284,-7.13087654093844,191482725057500,1.29775e+12,5.191e+12,"CHL","Chile"
"Chile","Pesca","Fishing","4",1.17e+12,"CLP","Constant",2020,"2019",2019,195752228490000,0.597694345053022,-0.140290176547357,-19.0099077204392,0.680744529227398,-0.0543486309954284,-7.13087654093844,191482725057500,1.29775e+12,5.191e+12,"CHL","Chile"
"Chile","Pesca","Fishing","4",1.233e+12,"CLP","Constant",2021,"2020",2020,201428894220000,0.612126678634954,0.014432333581932,2.4146679153626,0.680744529227398,-0.0543486309954284,-7.13087654093844,191482725057500,1.29775e+12,5.191e+12,"CHL","Chile"
"Chile","Pesca","Fishing","4",1.39e+12,"CLP","Current",2018,"Current",2018,189434867410000,0.733761434209246,NA,NA,0.647739642841585,-0.0480857349962374,-2.04920768473209,206746865815000,1.32875e+12,5.315e+12,"CHL","Chile"
"Chile","Pesca","Fishing","4",1.569e+12,"CLP","Current",2019,"Current",2019,195752228490000,0.801523442212129,0.0677620080028828,9.23488273486436,0.647739642841585,-0.0480857349962374,-2.04920768473209,206746865815000,1.32875e+12,5.315e+12,"CHL","Chile"
"Chile","Pesca","Fishing","4",9.39e+11,"CLP","Current",2020,"Current",2020,201428894220000,0.466169465724429,-0.3353539764877,-41.839571848598,0.647739642841585,-0.0480857349962374,-2.04920768473209,206746865815000,1.32875e+12,5.315e+12,"CHL","Chile"
"Chile","Pesca","Fishing","4",1.417e+12,"CLP","Current",2021,"Current",2021,240371473140000,0.589504229220534,0.123334763496105,26.4570660595374,0.647739642841585,-0.0480857349962374,-2.04920768473209,206746865815000,1.32875e+12,5.315e+12,"CHL","Chile"
"Chile","Minería (Cobre + Resto)","Mining","1",1.6825e+13,"CLP","Constant",2018,"2017",2017,179314910110000,9.38293418527147,NA,NA,8.56386973886226,-0.468310928568808,-5.22583797200717,191482725057500,1.63565e+13,6.5426e+13,"CHL","Chile"
"Chile","Minería (Cobre + Resto)","Mining","1",1.6206e+13,"CLP","Constant",2019,"2018",2018,189434867410000,8.55491928258636,-0.828014902685108,-8.82469051083035,8.56386973886226,-0.468310928568808,-5.22583797200717,191482725057500,1.63565e+13,6.5426e+13,"CHL","Chile"
"Chile","Minería (Cobre + Resto)","Mining","1",1.6325e+13,"CLP","Constant",2020,"2019",2019,195752228490000,8.33962408802614,-0.215295194560227,-2.51662449929204,8.56386973886226,-0.468310928568808,-5.22583797200717,191482725057500,1.63565e+13,6.5426e+13,"CHL","Chile"
"Chile","Minería (Cobre + Resto)","Mining","1",1.607e+13,"CLP","Constant",2021,"2020",2020,201428894220000,7.97800139956505,-0.361622688461089,-4.33619890589912,8.56386973886226,-0.468310928568808,-5.22583797200717,191482725057500,1.63565e+13,6.5426e+13,"CHL","Chile"
"Chile","Minería (Cobre + Resto)","Mining","1",1.6825e+13,"CLP","Current",2018,"Current",2018,189434867410000,8.88168066947523,NA,NA,10.7766965002821,1.82384001498265,19.1113886961139,206746865815000,2.27215e+13,9.0886e+13,"CHL","Chile"
"Chile","Minería (Cobre + Resto)","Mining","1",1.613e+13,"CLP","Current",2019,"Current",2019,195752228490000,8.24000836385063,-0.641672305624597,-7.22467210321929,10.7766965002821,1.82384001498265,19.1113886961139,206746865815000,2.27215e+13,9.0886e+13,"CHL","Chile"
"Chile","Minería (Cobre + Resto)","Mining","1",2.343e+13,"CLP","Current",2020,"Current",2020,201428894220000,11.6318962533795,3.3918878895289,41.1636461973667,10.7766965002821,1.82384001498265,19.1113886961139,206746865815000,2.27215e+13,9.0886e+13,"CHL","Chile"
"Chile","Minería (Cobre + Resto)","Mining","1",3.4501e+13,"CLP","Current",2021,"Current",2021,240371473140000,14.3532007144232,2.72130446104365,23.3951919941944,10.7766965002821,1.82384001498265,19.1113886961139,206746865815000,2.27215e+13,9.0886e+13,"CHL","Chile"
"China","Agriculture, Forestry, Animal Husbandry and Fishery industries","Fishing","1",7.35769e+12,"CNY","Current",2019,"Current",2019,98651520229000,7.45826317011697,NA,NA,7.67721903939503,0.0639548535247245,0.999048183321292,108988160687425,8.363765e+12,3.345506e+13,"CHN","China"
"China","Agriculture, Forestry, Animal Husbandry and Fishery industries","Fishing","1",8.13965e+12,"CNY","Current",2020,"Current",2020,101356700223100,8.03069750897919,0.572434338862223,7.67516948390607,7.67721903939503,0.0639548535247245,0.999048183321292,108988160687425,8.363765e+12,3.345506e+13,"CHN","China"
"China","Agriculture, Forestry, Animal Husbandry and Fishery industries","Fishing","1",8.69948e+12,"CNY","Current",2021,"Current",2021,114923697861100,7.56978774779283,-0.460909761186361,-5.73934904995505,7.67721903939503,0.0639548535247245,0.999048183321292,108988160687425,8.363765e+12,3.345506e+13,"CHN","China"
"China","Agriculture, Forestry, Animal Husbandry and Fishery industries","Fishing","1",9.25824e+12,"CNY","Current",2022,"Current",2022,121020724436500,7.65012773069114,0.0803399828983116,1.06132411601285,7.67721903939503,0.0639548535247245,0.999048183321292,108988160687425,8.363765e+12,3.345506e+13,"CHN","China"
"China","Mining and quarrying","Mining","1",0,NA,"Current",2020,"Current",2020,101356700223100,0,NA,NA,0,NA,NA,101356700223100,0,0,"CHN","China"
"Fiji","Agriculture, forestry and fishing","Fishing","1",817300000,"FJD","Constant",2019,"2014",2014,9167032441.77719,8.91564424137188,NA,NA,9.25572158044537,0.243626642265964,2.67050862815792,9167032441.77719,848475000,3393900000,"FJI","Fiji"
"Fiji","Agriculture, forestry and fishing","Fishing","1",842800000,"FJD","Constant",2020,"2014",2014,9167032441.77719,9.19381495978003,0.278170718408152,3.12002936498225,9.25572158044537,0.243626642265964,2.67050862815792,9167032441.77719,848475000,3393900000,"FJI","Fiji"
"Fiji","Agriculture, forestry and fishing","Fishing","1",849500000,"FJD","Constant",2021,"2014",2014,9167032441.77719,9.26690295245982,0.07308799267979,0.794969150450889,9.25572158044537,0.243626642265964,2.67050862815792,9167032441.77719,848475000,3393900000,"FJI","Fiji"
"Fiji","Agriculture, forestry and fishing","Fishing","1",884300000,"FJD","Constant",2022,"2014",2014,9167032441.77719,9.64652416816977,0.37962121570995,4.09652736904062,9.25572158044537,0.243626642265964,2.67050862815792,9167032441.77719,848475000,3393900000,"FJI","Fiji"
"Fiji","Agriculture, forestry and fishing","Fishing","1",1328100000,"FJD","Current",2019,"Current",2019,11762059234.9612,11.2913901679086,NA,NA,13.3839610232163,0.450696955210968,5.42412370519672,10313079141.3925,1363250000,5.453e+09,"FJI","Fiji"
"Fiji","Agriculture, forestry and fishing","Fishing","1",1.377e+09,"FJD","Current",2020,"Current",2020,9613154937.34473,14.3241215706479,3.03273140273925,26.8587955746902,13.3839610232163,0.450696955210968,5.42412370519672,10313079141.3925,1363250000,5.453e+09,"FJI","Fiji"
"Fiji","Agriculture, forestry and fishing","Fishing","1",1361800000,"FJD","Current",2021,"Current",2021,8914140560.81574,15.2768513207669,0.952729750119031,6.65122636260855,13.3839610232163,0.450696955210968,5.42412370519672,10313079141.3925,1363250000,5.453e+09,"FJI","Fiji"
"Fiji","Agriculture, forestry and fishing","Fishing","1",1386100000,"FJD","Current",2022,"Current",2022,10962961832.4483,12.6434810335416,-2.63337028722538,-17.2376508217086,13.3839610232163,0.450696955210968,5.42412370519672,10313079141.3925,1363250000,5.453e+09,"FJI","Fiji"
"Fiji","Fishing and aquaculture","Fishing","3",66200000,"FJD","Constant",2019,"2014",2014,9167032441.77719,0.722153002298811,NA,NA,0.640883517901135,-0.0341804542880606,-4.26883874891727,9167032441.77719,58750000,2.35e+08,"FJI","Fiji"
"Fiji","Fishing and aquaculture","Fishing","3",61100000,"FJD","Constant",2020,"2014",2014,9167032441.77719,0.666518858617181,-0.0556341436816304,-7.70392749244713,0.640883517901135,-0.0341804542880606,-4.26883874891727,9167032441.77719,58750000,2.35e+08,"FJI","Fiji"
"Fiji","Fishing and aquaculture","Fishing","3",50900000,"FJD","Constant",2021,"2014",2014,9167032441.77719,0.55525057125392,-0.111268287363261,-16.6939443535188,0.640883517901135,-0.0341804542880606,-4.26883874891727,9167032441.77719,58750000,2.35e+08,"FJI","Fiji"
"Fiji","Fishing and aquaculture","Fishing","3",56800000,"FJD","Constant",2022,"2014",2014,9167032441.77719,0.61961163943463,0.0643610681807097,11.5913555992141,0.640883517901135,-0.0341804542880606,-4.26883874891727,9167032441.77719,58750000,2.35e+08,"FJI","Fiji"
"Fiji","Fishing and aquaculture","Fishing","3",84100000,"FJD","Current",2019,"Current",2019,11762059234.9612,0.715010852436652,NA,NA,0.754688311494479,0.00186577666049577,0.591626778116674,10313079141.3925,77450000,309800000,"FJI","Fiji"
"Fiji","Fishing and aquaculture","Fishing","3",76700000,"FJD","Current",2020,"Current",2020,9613154937.34473,0.797865014138485,0.0828541617018332,11.587818760999,0.754688311494479,0.00186577666049577,0.591626778116674,10313079141.3925,77450000,309800000,"FJI","Fiji"
"Fiji","Fishing and aquaculture","Fishing","3",7e+07,"FJD","Current",2021,"Current",2021,8914140560.81574,0.785269196984642,-0.0125958171538433,-1.57869024592386,0.754688311494479,0.00186577666049577,0.591626778116674,10313079141.3925,77450000,309800000,"FJI","Fiji"
"Fiji","Fishing and aquaculture","Fishing","3",7.9e+07,"FJD","Current",2022,"Current",2022,10962961832.4483,0.720608182418139,-0.0646610145665026,-8.23424818072512,0.754688311494479,0.00186577666049577,0.591626778116674,10313079141.3925,77450000,309800000,"FJI","Fiji"
"Fiji","Mining and quarrying","Mining","1",60700000,"FJD","Constant",2019,"2014",2014,9167032441.77719,0.662155396367641,NA,NA,0.59424901510918,-0.0541796562651173,-8.86542317343356,9167032441.77719,54475000,217900000,"FJI","Fiji"
"Fiji","Mining and quarrying","Mining","1",57800000,"FJD","Constant",2020,"2014",2014,9167032441.77719,0.630520295058479,-0.0316351013091625,-4.77759472817134,0.59424901510918,-0.0541796562651173,-8.86542317343356,9167032441.77719,54475000,217900000,"FJI","Fiji"
"Fiji","Mining and quarrying","Mining","1",53600000,"FJD","Constant",2021,"2014",2014,9167032441.77719,0.584703941438312,-0.0458163536201663,-7.26643598615918,0.59424901510918,-0.0541796562651173,-8.86542317343356,9167032441.77719,54475000,217900000,"FJI","Fiji"
"Fiji","Mining and quarrying","Mining","1",45800000,"FJD","Constant",2022,"2014",2014,9167032441.77719,0.499616427572289,-0.0850875138660231,-14.5522388059702,0.59424901510918,-0.0541796562651173,-8.86542317343356,9167032441.77719,54475000,217900000,"FJI","Fiji"
"Fiji","Mining and quarrying","Mining","1",80100000,"FJD","Current",2019,"Current",2019,11762059234.9612,0.681003201904588,NA,NA,0.778147243785746,-0.0442645619710222,0.625957023230376,10313079141.3925,78925000,315700000,"FJI","Fiji"
"Fiji","Mining and quarrying","Mining","1",104700000,"FJD","Current",2020,"Current",2020,9613154937.34473,1.08913255515384,0.40812935324925,59.9306070966803,0.778147243785746,-0.0442645619710222,0.625957023230376,10313079141.3925,78925000,315700000,"FJI","Fiji"
"Fiji","Mining and quarrying","Mining","1",70800000,"FJD","Current",2021,"Current",2021,8914140560.81574,0.794243702093038,-0.2948888530608,-27.0755705231075,0.778147243785746,-0.0442645619710222,0.625957023230376,10313079141.3925,78925000,315700000,"FJI","Fiji"
"Fiji","Mining and quarrying","Mining","1",60100000,"FJD","Current",2022,"Current",2022,10962961832.4483,0.548209515991521,-0.246034186101517,-30.9771655038816,0.778147243785746,-0.0442645619710222,0.625957023230376,10313079141.3925,78925000,315700000,"FJI","Fiji"
"Finland","Agriculture, forestry and fishing","Fishing","1",5.861e+09,"EUR","Constant",2019,"2018",2018,2.33462e+11,2.5104727964294,NA,NA,2.43873440783854,-0.0510586454788305,-1.99709948161675,240570250000,5863250000,2.3453e+10,"FIN","Finland"
"Finland","Agriculture, forestry and fishing","Fishing","1",5.757e+09,"EUR","Constant",2020,"2019",2019,2.39858e+11,2.40017010064288,-0.110302695786517,-4.39370209242653,2.43873440783854,-0.0510586454788305,-1.99709948161675,240570250000,5863250000,2.3453e+10,"FIN","Finland"
"Finland","Agriculture, forestry and fishing","Fishing","1",5.92e+09,"EUR","Constant",2021,"2020",2020,2.38038e+11,2.48699787428898,0.0868277736460987,3.61756750585478,2.43873440783854,-0.0510586454788305,-1.99709948161675,240570250000,5863250000,2.3453e+10,"FIN","Finland"
"Finland","Agriculture, forestry and fishing","Fishing","1",5.915e+09,"EUR","Constant",2022,"2021",2021,2.50923e+11,2.35729685999291,-0.129701014296073,-5.21516385827849,2.43873440783854,-0.0510586454788305,-1.99709948161675,240570250000,5863250000,2.3453e+10,"FIN","Finland"
"Finland","Agriculture, forestry and fishing","Fishing","1",5.635e+09,"EUR","Current",2019,"Current",2019,2.39858e+11,2.34930667311493,NA,NA,2.38188030609595,-0.0191448332669003,-0.733809760094662,2.49366e+11,5934250000,2.3737e+10,"FIN","Finland"
"Finland","Agriculture, forestry and fishing","Fishing","1",5.837e+09,"EUR","Current",2020,"Current",2020,2.38038e+11,2.45212949192986,0.102822818814933,4.37673037716278,2.38188030609595,-0.0191448332669003,-0.733809760094662,2.49366e+11,5934250000,2.3737e+10,"FIN","Finland"
"Finland","Agriculture, forestry and fishing","Fishing","1",6.108e+09,"EUR","Current",2021,"Current",2021,2.50923e+11,2.4342128860248,-0.0179166059050635,-0.730654965980727,2.38188030609595,-0.0191448332669003,-0.733809760094662,2.49366e+11,5934250000,2.3737e+10,"FIN","Finland"
"Finland","Agriculture, forestry and fishing","Fishing","1",6.157e+09,"EUR","Current",2022,"Current",2022,2.68645e+11,2.29187217331423,-0.142340712710571,-5.84750469146604,2.38188030609595,-0.0191448332669003,-0.733809760094662,2.49366e+11,5934250000,2.3737e+10,"FIN","Finland"
"Finland","Fishing and aquaculture","Fishing","3",1.17e+08,"EUR","Constant",2019,"2018",2018,2.33462e+11,0.050115222177485,NA,NA,0.051352686136077,0.00282282892302809,6.45732625870275,240570250000,123750000,4.95e+08,"FIN","Finland"
"Finland","Fishing and aquaculture","Fishing","3",1.04e+08,"EUR","Constant",2020,"2019",2019,2.39858e+11,0.0433589874008789,-0.00675623477660613,-13.4814024223592,0.051352686136077,0.00282282892302809,6.45732625870275,240570250000,123750000,4.95e+08,"FIN","Finland"
"Finland","Fishing and aquaculture","Fishing","3",1.27e+08,"EUR","Constant",2021,"2020",2020,2.38038e+11,0.0533528260193751,0.0099938386184962,23.0490590707237,0.051352686136077,0.00282282892302809,6.45732625870275,240570250000,123750000,4.95e+08,"FIN","Finland"
"Finland","Fishing and aquaculture","Fishing","3",1.47e+08,"EUR","Constant",2022,"2021",2021,2.50923e+11,0.0585837089465693,0.00523088292719421,9.80432212774374,0.051352686136077,0.00282282892302809,6.45732625870275,240570250000,123750000,4.95e+08,"FIN","Finland"
"Finland","Fishing and aquaculture","Fishing","3",1.15e+08,"EUR","Current",2019,"Current",2019,2.39858e+11,0.0479450341452026,NA,NA,0.0501799110819707,0.00188576783743361,4.28078501300848,2.49366e+11,125500000,5.02e+08,"FIN","Finland"
"Finland","Fishing and aquaculture","Fishing","3",1.08e+08,"EUR","Current",2020,"Current",2020,2.38038e+11,0.0453709071660827,-0.00257412697911986,-5.36891259963244,0.0501799110819707,0.00188576783743361,4.28078501300848,2.49366e+11,125500000,5.02e+08,"FIN","Finland"
"Finland","Fishing and aquaculture","Fishing","3",1.35e+08,"EUR","Current",2021,"Current",2021,2.50923e+11,0.0538013653590942,0.0084304581930115,18.5811982161859,0.0501799110819707,0.00188576783743361,4.28078501300848,2.49366e+11,125500000,5.02e+08,"FIN","Finland"
"Finland","Fishing and aquaculture","Fishing","3",1.44e+08,"EUR","Current",2022,"Current",2022,2.68645e+11,0.0536023376575034,-0.000199027701590831,-0.369930577527972,0.0501799110819707,0.00188576783743361,4.28078501300848,2.49366e+11,125500000,5.02e+08,"FIN","Finland"
"Finland","Mining and quarrying","Mining","1",9.73e+08,"EUR","Constant",2018,"2017",2017,2.26301e+11,0.429958329835043,NA,NA,0.392325578124853,-0.00187949490202015,0.631358542670223,237716400000,932800000,4.664e+09,"FIN","Finland"
"Finland","Mining and quarrying","Mining","1",8.01e+08,"EUR","Constant",2019,"2018",2018,2.33462e+11,0.343096521061243,-0.0868618087737993,-20.2023784042339,0.392325578124853,-0.00187949490202015,0.631358542670223,237716400000,932800000,4.664e+09,"FIN","Finland"
"Finland","Mining and quarrying","Mining","1",8.32e+08,"EUR","Constant",2020,"2019",2019,2.39858e+11,0.346871899207031,0.00377537814578749,1.10038368623201,0.392325578124853,-0.00187949490202015,0.631358542670223,237716400000,932800000,4.664e+09,"FIN","Finland"
"Finland","Mining and quarrying","Mining","1",9.98e+08,"EUR","Constant",2021,"2020",2020,2.38038e+11,0.419260790293987,0.0723888910869559,20.8690560556912,0.392325578124853,-0.00187949490202015,0.631358542670223,237716400000,932800000,4.664e+09,"FIN","Finland"
"Finland","Mining and quarrying","Mining","1",1.06e+09,"EUR","Constant",2022,"2021",2021,2.50923e+11,0.422440350226962,0.00317955993297536,0.758372832991572,0.392325578124853,-0.00187949490202015,0.631358542670223,237716400000,932800000,4.664e+09,"FIN","Finland"
"Finland","Mining and quarrying","Mining","1",9.91e+08,"EUR","Current",2018,"Current",2018,2.33462e+11,0.424480215195621,NA,NA,0.417454883079123,0.0104836425289625,3.08637698938358,246185200000,1030600000,5.153e+09,"FIN","Finland"
"Finland","Mining and quarrying","Mining","1",8.6e+08,"EUR","Current",2019,"Current",2019,2.39858e+11,0.358545472738037,-0.065934742457584,-15.5330543326261,0.417454883079123,0.0104836425289625,3.08637698938358,246185200000,1030600000,5.153e+09,"FIN","Finland"
"Finland","Mining and quarrying","Mining","1",9.85e+08,"EUR","Current",2020,"Current",2020,2.38038e+11,0.413799477394366,0.055254004656329,15.4105988940206,0.417454883079123,0.0104836425289625,3.08637698938358,246185200000,1030600000,5.153e+09,"FIN","Finland"
"Finland","Mining and quarrying","Mining","1",1.064e+09,"EUR","Current",2021,"Current",2021,2.50923e+11,0.42403446475612,0.0102349873617548,2.473417179307,0.417454883079123,0.0104836425289625,3.08637698938358,246185200000,1030600000,5.153e+09,"FIN","Finland"
"Finland","Mining and quarrying","Mining","1",1.253e+09,"EUR","Current",2022,"Current",2022,2.68645e+11,0.466414785311471,0.0423803205553501,9.99454621683281,0.417454883079123,0.0104836425289625,3.08637698938358,246185200000,1030600000,5.153e+09,"FIN","Finland"
"Finland","Mining of metal ores","Mining","3",5.05e+08,"EUR","Constant",2018,"2017",2017,2.26301e+11,0.223154117745834,NA,NA,0.195603623546763,-0.00100706593062572,3.65618652063082,234414750000,458250000,1.833e+09,"FIN","Finland"
"Finland","Mining of metal ores","Mining","3",3.44e+08,"EUR","Constant",2019,"2018",2018,2.33462e+11,0.147347319906452,-0.0758067978393825,-33.9706022927725,0.195603623546763,-0.00100706593062572,3.65618652063082,234414750000,458250000,1.833e+09,"FIN","Finland"
"Finland","Mining of metal ores","Mining","3",4.6e+08,"EUR","Constant",2020,"2019",2019,2.39858e+11,0.19178013658081,0.0444328166743587,30.155157693108,0.195603623546763,-0.00100706593062572,3.65618652063082,234414750000,458250000,1.833e+09,"FIN","Finland"
"Finland","Mining of metal ores","Mining","3",5.24e+08,"EUR","Constant",2021,"2020",2020,2.38038e+11,0.220132919953957,0.0283527833731466,14.784004161557,0.195603623546763,-0.00100706593062572,3.65618652063082,234414750000,458250000,1.833e+09,"FIN","Finland"
"Finland","Mining of metal ores","Mining","3",5.44e+08,"EUR","Current",2018,"Current",2018,2.33462e+11,0.233014366363691,NA,NA,0.218922097778507,0.00522250006167045,4.83600408747199,240570250000,527250000,2.109e+09,"FIN","Finland"
"Finland","Mining of metal ores","Mining","3",4.15e+08,"EUR","Current",2019,"Current",2019,2.39858e+11,0.173019036263122,-0.0599953301005685,-25.7474811690054,0.218922097778507,0.00522250006167045,4.83600408747199,240570250000,527250000,2.109e+09,"FIN","Finland"
"Finland","Mining of metal ores","Mining","3",5.26e+08,"EUR","Current",2020,"Current",2020,2.38038e+11,0.220973121938514,0.0479540856753917,27.7160748962123,0.218922097778507,0.00522250006167045,4.83600408747199,240570250000,527250000,2.109e+09,"FIN","Finland"
"Finland","Mining of metal ores","Mining","3",6.24e+08,"EUR","Current",2021,"Current",2021,2.50923e+11,0.248681866548702,0.0277087446101882,12.5394185352091,0.218922097778507,0.00522250006167045,4.83600408747199,240570250000,527250000,2.109e+09,"FIN","Finland"
"Finland","Other mining and quarrying","Mining","5",3.99e+08,"EUR","Constant",2018,"2017",2017,2.26301e+11,0.176313847486312,NA,NA,0.156588118178783,-0.00303788418648402,1.77879806740809,234414750000,366250000,1.465e+09,"FIN","Finland"
"Finland","Other mining and quarrying","Mining","5",3.8e+08,"EUR","Constant",2019,"2018",2018,2.33462e+11,0.162767388268755,-0.0135464592175578,-7.68315104609662,0.156588118178783,-0.00303788418648402,1.77879806740809,234414750000,366250000,1.465e+09,"FIN","Finland"
"Finland","Other mining and quarrying","Mining","5",2.88e+08,"EUR","Constant",2020,"2019",2019,2.39858e+11,0.120071042033203,-0.0426963462355517,-26.2315115390641,0.156588118178783,-0.00303788418648402,1.77879806740809,234414750000,366250000,1.465e+09,"FIN","Finland"
"Finland","Other mining and quarrying","Mining","5",3.98e+08,"EUR","Constant",2021,"2020",2020,2.38038e+11,0.16720019492686,0.0471291528936574,39.251056787385,0.156588118178783,-0.00303788418648402,1.77879806740809,234414750000,366250000,1.465e+09,"FIN","Finland"
"Finland","Other mining and quarrying","Mining","5",3.8e+08,"EUR","Current",2018,"Current",2018,2.33462e+11,0.162767388268755,NA,NA,0.153898999944323,-0.00696373172455392,-4.3836370769498,240570250000,369750000,1.479e+09,"FIN","Finland"
"Finland","Other mining and quarrying","Mining","5",3.71e+08,"EUR","Current",2019,"Current",2019,2.39858e+11,0.154674849285827,-0.00809253898292722,-4.9718429895583,0.153898999944323,-0.00696373172455392,-4.3836370769498,240570250000,369750000,1.479e+09,"FIN","Finland"
"Finland","Other mining and quarrying","Mining","5",3.72e+08,"EUR","Current",2020,"Current",2020,2.38038e+11,0.156277569127618,0.00160271984179083,1.036186457715,0.153898999944323,-0.00696373172455392,-4.3836370769498,240570250000,369750000,1.479e+09,"FIN","Finland"
"Finland","Other mining and quarrying","Mining","5",3.56e+08,"EUR","Current",2021,"Current",2021,2.50923e+11,0.141876193095093,-0.0144013760325254,-9.21525469900611,0.153898999944323,-0.00696373172455392,-4.3836370769498,240570250000,369750000,1.479e+09,"FIN","Finland"
"France","Agriculture, forestry and fishing","Fishing","1",3.3e+10,"EUR","Constant",2018,"2014",2014,2.149765e+12,1.53505150562969,NA,NA,1.4594618481555,-0.0465167122918087,-3.09500392148579,2.149765e+12,3.1375e+10,1.255e+11,"FRA","France"
"France","Agriculture, forestry and fishing","Fishing","1",3.23e+10,"EUR","Constant",2019,"2014",2014,2.149765e+12,1.50248980702542,-0.0325616986042661,-2.12121212121212,1.4594618481555,-0.0465167122918087,-3.09500392148579,2.149765e+12,3.1375e+10,1.255e+11,"FRA","France"
"France","Agriculture, forestry and fishing","Fishing","1",3.02e+10,"EUR","Constant",2020,"2014",2014,2.149765e+12,1.40480471121262,-0.0976850958127982,-6.5015479876161,1.4594618481555,-0.0465167122918087,-3.09500392148579,2.149765e+12,3.1375e+10,1.255e+11,"FRA","France"
"France","Agriculture, forestry and fishing","Fishing","1",3e+10,"EUR","Constant",2021,"2014",2014,2.149765e+12,1.39550136875426,-0.00930334245836195,-0.662251655629155,1.4594618481555,-0.0465167122918087,-3.09500392148579,2.149765e+12,3.1375e+10,1.255e+11,"FRA","France"
"France","Agriculture, forestry and fishing","Fishing","1",3.9e+10,"EUR","Current",2018,"Current",2018,2.363306e+12,1.65023065146875,NA,NA,1.59423202284878,-0.00387296111956352,-0.0808896262826327,2405222750000,3.835e+10,1.534e+11,"FRA","France"
"France","Agriculture, forestry and fishing","Fishing","1",3.71e+10,"EUR","Current",2019,"Current",2019,2.437635e+12,1.521966988495,-0.128263662973751,-7.77246882789344,1.59423202284878,-0.00387296111956352,-0.0808896262826327,2405222750000,3.835e+10,1.534e+11,"FRA","France"
"France","Agriculture, forestry and fishing","Fishing","1",3.63e+10,"EUR","Current",2020,"Current",2020,2.317832e+12,1.56611868332131,0.0441516948263145,2.90096271207394,1.59423202284878,-0.00387296111956352,-0.0808896262826327,2405222750000,3.835e+10,1.534e+11,"FRA","France"
