"Country_iso","Country","Industry_specific","Year","GVA_total_lcu","Currency_iso","Country_short","Industry_simple","GDP_annual_lcu","Exch_rate","GVA_annual_usd","GDP_annual_usd","GVA_perc_GDP_usd","GVA_perc_GDP_lcu","GVA_change_relative","GVA_change_rel_mean","GVA_mean_usd","GVA_mean_lcu","GVA_perc_GDP_usd_mean","GVA_perc_GDP_lcu_mean","national_industry_gva_usd","GDP_mean_usd","GDP_mean_lcu","industry_total_gva_usd","industry_annual_gva_sum_usd","industry_annual_gva_mean_usd","n_country"
"CZE","Czechia","Fishing and aquaculture",2001,5.76e+08,"CZK","CZE","Fishing",3.200486e+12,38.035328,15143815.7704332,84145087430.2964,0.0179972666651252,0.0179972666651252,NA,6.51023783599899,26634155.8460307,602272727.272727,0.0142485018331129,0.0142485018331129,292975714.306338,189188616957.92,4267707933333.33,410671915629.746,4617741577.49332,307849438.499555,15
"CZE","Czechia","Fishing and aquaculture",2003,5.59e+08,"CZK","CZE","Fishing",3.367225e+12,28.209,19816370.6618455,119367045978.234,0.0166012072255344,0.0166012072255344,30.8545413008457,6.51023783599899,26634155.8460307,602272727.272727,0.0142485018331129,0.0142485018331129,292975714.306338,189188616957.92,4267707933333.33,410671915629.746,5228109493.98528,348540632.932352,15
"CZE","Czechia","Fishing and aquaculture",2005,6.49e+08,"CZK","CZE","Fishing",3.762325e+12,23.957417,27089731.7519664,157042180298.485,0.0172499717594838,0.0172499717594838,36.7038001773203,6.51023783599899,26634155.8460307,602272727.272727,0.0142485018331129,0.0142485018331129,292975714.306338,189188616957.92,4267707933333.33,410671915629.746,6843489840.55338,456232656.036892,15
"CZE","Czechia","Fishing and aquaculture",2007,4.76e+08,"CZK","CZE","Fishing",4.240675e+12,20.293667,23455593.3139141,208965437345.552,0.0112246281547159,0.0112246281547159,-13.4151879809163,6.51023783599899,26634155.8460307,602272727.272727,0.0142485018331129,0.0142485018331129,292975714.306338,189188616957.92,4267707933333.33,410671915629.746,7471706603.14763,498113773.543176,15
"CZE","Czechia","Fishing and aquaculture",2009,5.07e+08,"CZK","CZE","Fishing",4.151789e+12,19.063,26596023.7108535,217793054608.404,0.0122116032389893,0.0122116032389893,13.3888337630599,6.51023783599899,26634155.8460307,602272727.272727,0.0142485018331129,0.0142485018331129,292975714.306338,189188616957.92,4267707933333.33,410671915629.746,7088041313.81794,472536087.587863,15
"CZE","Czechia","Fishing and aquaculture",2011,6.99e+08,"CZK","CZE","Fishing",4.327747e+12,17.695917,39500637.3504125,244561895266.575,0.0161515911165787,0.0161515911165787,48.5208382270047,6.51023783599899,26634155.8460307,602272727.272727,0.0142485018331129,0.0142485018331129,292975714.306338,189188616957.92,4267707933333.33,410671915629.746,9351478859.26923,623431923.951282,15
"CZE","Czechia","Fishing and aquaculture",2013,6.59e+08,"CZK","CZE","Fishing",4.291803e+12,19.570583,33672987.6672555,219298679042.929,0.0153548520283899,0.0153548520283899,-14.7533054503896,6.51023783599899,26634155.8460307,602272727.272727,0.0142485018331129,0.0142485018331129,292975714.306338,189188616957.92,4267707933333.33,410671915629.746,9353160352.02729,623544023.468486,15
"CZE","Czechia","Fishing and aquaculture",2015,6.37e+08,"CZK","CZE","Fishing",4.625378e+12,24.59875,25895624.7776818,188033050459.881,0.0137718474036068,0.0137718474036068,-23.0967414190473,6.51023783599899,26634155.8460307,602272727.272727,0.0142485018331129,0.0142485018331129,292975714.306338,189188616957.92,4267707933333.33,410671915629.746,8665851486.33875,577723432.422583,15
"CZE","Czechia","Fishing and aquaculture",2017,7.18e+08,"CZK","CZE","Fishing",4.987876e+12,23.376333,30714825.9737744,213372901558.17,0.0143949047650744,0.0143949047650744,18.6100981824778,6.51023783599899,26634155.8460307,602272727.272727,0.0142485018331129,0.0142485018331129,292975714.306338,189188616957.92,4267707933333.33,410671915629.746,11251715524.2746,750114368.284971,15
"CZE","Czechia","Fishing and aquaculture",2019,6.85e+08,"CZK","CZE","Fishing",5.304483e+12,22.93225,29870597.0848914,231311057571.76,0.0129136053409918,0.0129136053409918,-2.74860384885101,6.51023783599899,26634155.8460307,602272727.272727,0.0142485018331129,0.0142485018331129,292975714.306338,189188616957.92,4267707933333.33,410671915629.746,52005149321.203,2000198050.8155,26
"CZE","Czechia","Fishing and aquaculture",2021,4.6e+08,"CZK","CZE","Fishing",5.190677e+12,21.678167,21219506.2433092,239442615235.873,0.00886204246575158,0.00886204246575158,-28.9618945915142,6.51023783599899,26634155.8460307,602272727.272727,0.0142485018331129,0.0142485018331129,292975714.306338,189188616957.92,4267707933333.33,410671915629.746,61816734035.4948,2377566693.67288,26
"CZE","Czechia","Mining and quarrying",2000,2.8683e+10,"CZK","CZE","Mining",3.105972e+12,38.598417,743113376.903514,80468895913.5293,0.923479026855361,0.923479026855361,NA,45.6122110316977,1577574350.5584,36632500000,0.901702391372481,0.901702391372481,6310297402.23362,189188616957.92,4267707933333.33,3243222389514.18,22844137548.7474,5711034387.18685,4
"CZE","Czechia","Mining and quarrying",2006,4.1706e+10,"CZK","CZE","Mining",4.016919e+12,22.595583,1845758969.79511,177774523454.429,1.03825842642085,1.03825842642085,148.381879153653,45.6122110316977,1577574350.5584,36632500000,0.901702391372481,0.901702391372481,6310297402.23362,189188616957.92,4267707933333.33,3243222389514.18,73293105934.8108,14658621186.9622,5
"CZE","Czechia","Mining and quarrying",2012,4.2979e+10,"CZK","CZE","Mining",4.293774e+12,19.5775,2195326267.3988,219321874600.945,1.00096092621549,1.00096092621549,18.9389461638368,45.6122110316977,1577574350.5584,36632500000,0.901702391372481,0.901702391372481,6310297402.23362,189188616957.92,4267707933333.33,3243222389514.18,168307359497.534,33661471899.5068,5
"CZE","Czechia","Mining and quarrying",2018,3.3162e+10,"CZK","CZE","Mining",5.14849e+12,21.729917,1526098788.13619,236930955603.742,0.644111185998225,0.644111185998225,-30.4841922223964,45.6122110316977,1577574350.5584,36632500000,0.901702391372481,0.901702391372481,6310297402.23362,189188616957.92,4267707933333.33,3243222389514.18,215101317142.406,21510131714.2406,10
"DNK","Denmark","Fishing and aquaculture",2000,2.233e+09,"DKK","DNK","Fishing",1768988637000,8.083144,276253893.287067,218849081124.869,0.126230319024938,0.126230319024938,NA,1.86644020233223,335377117.079037,2113454545.45455,0.107696814816398,0.107696814816398,3689148287.86941,315774529188.187,1955992636642.86,410671915629.746,6962591633.73587,366452191.249256,19
"DNK","Denmark","Fishing and aquaculture",2002,2.681e+09,"DKK","DNK","Fishing",1791867627000,7.894714,339594315.892887,226970556121.476,0.149620427290637,0.149620427290637,22.9283366298118,1.86644020233223,335377117.079037,2113454545.45455,0.107696814816398,0.107696814816398,3689148287.86941,315774529188.187,1955992636642.86,410671915629.746,7080799680.56828,372673667.398331,19
"DNK","Denmark","Fishing and aquaculture",2004,1.63e+09,"DKK","DNK","Fishing",1846854408000,5.991057,272072190.266259,308268542262.242,0.0882581752486469,0.0882581752486469,-19.8831730881874,1.86644020233223,335377117.079037,2113454545.45455,0.107696814816398,0.107696814816398,3689148287.86941,315774529188.187,1955992636642.86,410671915629.746,8053754041.06745,423881791.635129,19
"DNK","Denmark","Fishing and aquaculture",2006,2.036e+09,"DKK","DNK","Fishing",1963964965000,5.946778,342370271.767334,330256983697.727,0.10366783706857,0.10366783706857,25.8380253535942,1.86644020233223,335377117.079037,2113454545.45455,0.107696814816398,0.107696814816398,3689148287.86941,315774529188.187,1955992636642.86,410671915629.746,9150690298.95399,457534514.9477,20
"DNK","Denmark","Fishing and aquaculture",2008,1.853e+09,"DKK","DNK","Fishing",1971674838000,5.098131,363466533.127532,386744639947.463,0.0939810137192612,0.0939810137192611,6.16182627402166,1.86644020233223,335377117.079037,2113454545.45455,0.107696814816398,0.107696814816398,3689148287.86941,315774529188.187,1955992636642.86,410671915629.746,10233559684.8704,487312365.946209,21
"DNK","Denmark","Fishing and aquaculture",2010,1.913e+09,"DKK","DNK","Fishing",1910013514000,5.624075,340144823.815472,339613805648.04,0.100156359417256,0.100156359417256,-6.41646676831111,1.86644020233223,335377117.079037,2113454545.45455,0.107696814816398,0.107696814816398,3689148287.86941,315774529188.187,1955992636642.86,410671915629.746,11082958926.5141,527759948.881623,21
"DNK","Denmark","Fishing and aquaculture",2012,1.94e+09,"DKK","DNK","Fishing",1939930158000,5.792476,334917227.106336,334905169740.885,0.100003600232705,0.100003600232705,-1.53687380877856,1.86644020233223,335377117.079037,2113454545.45455,0.107696814816398,0.107696814816398,3689148287.86941,315774529188.187,1955992636642.86,410671915629.746,14739947599.1034,669997618.141062,22
"DNK","Denmark","Fishing and aquaculture",2014,1.928e+09,"DKK","DNK","Fishing",1989744640000,5.612467,343520950.769065,354522287614.341,0.0968968560709378,0.0968968560709378,2.56891045499941,1.86644020233223,335377117.079037,2113454545.45455,0.107696814816398,0.107696814816398,3689148287.86941,315774529188.187,1955992636642.86,410671915629.746,15086018330.095,685728105.913408,22
"DNK","Denmark","Fishing and aquaculture",2016,2.702e+09,"DKK","DNK","Fishing",2102455468000,6.731718,401383420.992977,312320787650.344,0.128516396238838,0.128516396238838,16.8439421509435,1.86644020233223,335377117.079037,2113454545.45455,0.107696814816398,0.107696814816398,3689148287.86941,315774529188.187,1955992636642.86,410671915629.746,14841069253.4218,674594056.97372,22
"DNK","Denmark","Fishing and aquaculture",2018,2.407e+09,"DKK","DNK","Fishing",2204790662000,6.314619,381178975.326936,349156562256.567,0.109171362228855,0.109171362228855,-5.03370209363844,1.86644020233223,335377117.079037,2113454545.45455,0.107696814816398,0.107696814816398,3689148287.86941,315774529188.187,1955992636642.86,410671915629.746,40805956725.5762,1457355597.34201,28
"DNK","Denmark","Fishing and aquaculture",2020,1.925e+09,"DKK","DNK","Fishing",2183465144000,6.542152,294245685.517548,333753349662.313,0.0881626164397337,0.0881626164397337,-22.8064230811327,1.86644020233223,335377117.079037,2113454545.45455,0.107696814816398,0.107696814816398,3689148287.86941,315774529188.187,1955992636642.86,410671915629.746,61177587088.7189,1747931059.67768,35
"DNK","Denmark","Mining and quarrying",2003,2.9268e+10,"DKK","DNK","Mining",1798856960000,6.587673,4442843474.47118,273064094104.246,1.62703320223972,1.62703320223972,NA,9.47277911729381,5216505857.92585,31368333333.3333,1.66203152497671,1.66203152497671,15649517573.7776,315774529188.187,1955992636642.86,3243222389514.18,57943078110.7782,8277582587.25403,7
"DNK","Denmark","Mining and quarrying",2009,4.1413e+10,"DKK","DNK","Mining",1874933671000,5.360867,7725056413.44954,349744485546.834,2.20877146965483,2.20877146965483,73.8764027550854,9.47277911729381,5216505857.92585,31368333333.3333,1.66203152497671,1.66203152497671,15649517573.7776,315774529188.187,1955992636642.86,3243222389514.18,199161131539.016,24895141442.377,8
"DNK","Denmark","Mining and quarrying",2015,2.3424e+10,"DKK","DNK","Mining",2036356221000,6.727907,3481617685.85683,302673063257.266,1.15028990303559,1.15028990303558,-54.9308445204977,9.47277911729381,5216505857.92585,31368333333.3333,1.66203152497671,1.66203152497671,15649517573.7776,315774529188.187,1955992636642.86,3243222389514.18,174615177118.69,21826897139.8363,8
"EST","Estonia","Fishing and aquaculture",2000,18140000,"EUR","EST","Fishing",12540787000,1.084494,16726694.661289,11563721883.2008,0.144648019298948,0.144648019298948,NA,10.5070726167177,33628504.4706387,28251666.6666667,0.143577770607019,0.143577770607019,403542053.647665,23575908600.4021,19561909733.3333,410671915629.746,6962591633.73587,366452191.249256,19
"EST","Estonia","Fishing and aquaculture",2002,20400000,"EUR","EST","Fishing",14193860000,1.061687,19214702.6383482,13369156823.0561,0.143724117329606,0.143724117329606,14.8744747688689,10.5070726167177,33628504.4706387,28251666.6666667,0.143577770607019,0.143577770607019,403542053.647665,23575908600.4021,19561909733.3333,410671915629.746,7080799680.56828,372673667.398331,19
"EST","Estonia","Fishing and aquaculture",2004,16540000,"EUR","EST","Fishing",16311782000,0.805003,20546507.2800971,20263007715.4992,0.101399099129697,0.101399099129697,6.93117487590413,10.5070726167177,33628504.4706387,28251666.6666667,0.143577770607019,0.143577770607019,403542053.647665,23575908600.4021,19561909733.3333,410671915629.746,8053754041.06745,423881791.635129,19
"EST","Estonia","Fishing and aquaculture",2006,20280000,"EUR","EST","Fishing",19610403000,0.79669,25455321.3922605,24614847682.2855,0.103414498926922,0.103414498926922,23.8912338980282,10.5070726167177,33628504.4706387,28251666.6666667,0.143577770607019,0.143577770607019,403542053.647665,23575908600.4021,19561909733.3333,410671915629.746,9150690298.95399,457534514.9477,20
"EST","Estonia","Fishing and aquaculture",2008,28110000,"EUR","EST","Fishing",20014020000,0.683499,41126614.6695167,29281710726.7165,0.140451543468029,0.140451543468029,61.5639183484086,10.5070726167177,33628504.4706387,28251666.6666667,0.143577770607019,0.143577770607019,403542053.647665,23575908600.4021,19561909733.3333,410671915629.746,10233559684.8704,487312365.946209,21
"EST","Estonia","Fishing and aquaculture",2010,24070000,"EUR","EST","Fishing",17503789000,0.754595,31897905.4989763,23196269522.0615,0.137513083595786,0.137513083595786,-22.4397491617048,10.5070726167177,33628504.4706387,28251666.6666667,0.143577770607019,0.143577770607019,403542053.647665,23575908600.4021,19561909733.3333,410671915629.746,11082958926.5141,527759948.881623,21
"EST","Estonia","Fishing and aquaculture",2012,33290000,"EUR","EST","Fishing",19381202000,0.778338,42770621.5037683,24900752629.3204,0.171764372508991,0.171764372508991,34.0859872606399,10.5070726167177,33628504.4706387,28251666.6666667,0.143577770607019,0.143577770607019,403542053.647665,23575908600.4021,19561909733.3333,410671915629.746,14739947599.1034,669997618.141062,22
"EST","Estonia","Fishing and aquaculture",2014,29910000,"EUR","EST","Fishing",20256014000,0.752728,39735468.8546195,26910137526.4372,0.147659850551051,0.147659850551051,-7.09634918183597,10.5070726167177,33628504.4706387,28251666.6666667,0.143577770607019,0.143577770607019,403542053.647665,23575908600.4021,19561909733.3333,410671915629.746,15086018330.095,685728105.913408,22
"EST","Estonia","Fishing and aquaculture",2016,39930000,"EUR","EST","Fishing",21282398000,0.903421,44198662.6390133,23557563970.729,0.187619834945291,0.187619834945291,11.2322665695058,10.5070726167177,33628504.4706387,28251666.6666667,0.143577770607019,0.143577770607019,403542053.647665,23575908600.4021,19561909733.3333,410671915629.746,14841069253.4218,674594056.97372,22
"EST","Estonia","Fishing and aquaculture",2018,38500000,"EUR","EST","Fishing",23367100000,0.846773,45466730.7531062,27595471277.4262,0.164761566475943,0.164761566475943,2.86901919284238,10.5070726167177,33628504.4706387,28251666.6666667,0.143577770607019,0.143577770607019,403542053.647665,23575908600.4021,19561909733.3333,410671915629.746,40805956725.5762,1457355597.34201,28
"EST","Estonia","Fishing and aquaculture",2020,31940000,"EUR","EST","Fishing",24107393000,0.875506,36481760.2620656,27535382967.107,0.132490477091405,0.132490477091405,-19.7616374483375,10.5070726167177,33628504.4706387,28251666.6666667,0.143577770607019,0.143577770607019,403542053.647665,23575908600.4021,19561909733.3333,410671915629.746,61177587088.7189,1747931059.67768,35
"EST","Estonia","Fishing and aquaculture",2022,37910000,"EUR","EST","Fishing",25703998000,0.949624,39921063.4946042,27067553052.5766,0.147486783962557,0.147486783962557,9.42745966157459,10.5070726167177,33628504.4706387,28251666.6666667,0.143577770607019,0.143577770607019,403542053.647665,23575908600.4021,19561909733.3333,410671915629.746,27763803959.5156,2135677227.65505,13
"EST","Estonia","Mining and quarrying",2005,95010000,"EUR","EST","Mining",17865712000,0.804251,118134761.411549,22214099827.044,0.531800803684734,0.531800803684734,NA,71.0545456806275,230329807.490953,184913333.333333,0.918057074616959,0.918057074616959,690989422.47286,23575908600.4021,19561909733.3333,3243222389514.18,241238697962.364,24123869796.2364,10
"EST","Estonia","Mining and quarrying",2011,204010000,"EUR","EST","Mining",18775104000,0.718414,283972751.087813,26134100950.1485,1.08659850832251,1.08659850832251,140.38034842135,71.0545456806275,230329807.490953,184913333.333333,0.918057074616959,0.918057074616959,690989422.47286,23575908600.4021,19561909733.3333,3243222389514.18,383153737752.876,38315373775.2876,10
"EST","Estonia","Mining and quarrying",2017,255720000,"EUR","EST","Mining",22515084000,0.885206,288881909.973498,25434852452.4235,1.13577191184363,1.13577191184363,1.72874293990508,71.0545456806275,230329807.490953,184913333.333333,0.918057074616959,0.918057074616959,690989422.47286,23575908600.4021,19561909733.3333,3243222389514.18,286041720226.969,26003792747.9063,11
"FJI","Fiji","Fishing and aquaculture",2019,66200000,"FJD","Fiji","Fishing",10671183004.3283,2.1603985319813,30642494.4379535,4939451145.8688,0.620362334458596,0.620362334458596,NA,-4.26883874891727,27194056.6197851,58750000,0.619256870594324,0.619256870594324,108776226.47914,4403235620.18538,9512743769.81626,410671915629.746,52005149321.203,2000198050.8155,26
"FJI","Fiji","Fishing and aquaculture",2020,61100000,"FJD","Fiji","Fishing",8852827195.96947,2.1603985319813,28281818.8845765,4097775047.01901,0.690174998872877,0.690174998872877,-7.70392749244713,-4.26883874891727,27194056.6197851,58750000,0.619256870594324,0.619256870594324,108776226.47914,4403235620.18538,9512743769.81626,410671915629.746,61177587088.7189,1747931059.67768,35
"FJI","Fiji","Fishing and aquaculture",2021,50900000,"FJD","Fiji","Fishing",8420717508.57796,2.1603985319813,23560467.7778223,3897761169.4891,0.604461555065225,0.604461555065225,-16.6939443535188,-4.26883874891727,27194056.6197851,58750000,0.619256870594324,0.619256870594324,108776226.47914,4403235620.18538,9512743769.81626,410671915629.746,61816734035.4948,2377566693.67288,26
"FJI","Fiji","Fishing and aquaculture",2022,56800000,"FJD","Fiji","Fishing",10106247370.3893,2.1603985319813,26291445.3787879,4677955118.3646,0.562028593980597,0.562028593980597,11.5913555992141,-4.26883874891727,27194056.6197851,58750000,0.619256870594324,0.619256870594324,108776226.47914,4403235620.18538,9512743769.81626,410671915629.746,27763803959.5156,2135677227.65505,13
"FJI","Fiji","Mining and quarrying",2019,60700000,"FJD","Fiji","Mining",10671183004.3283,2.1603985319813,28096667.8607822,4939451145.8688,0.568821657124423,0.568821657124423,NA,-8.86542317343355,25215255.0529837,54475000,0.577857696969458,0.577857696969458,100861020.211935,4403235620.18538,9512743769.81626,3243222389514.18,321402016102.875,18906000947.228,17
"FJI","Fiji","Mining and quarrying",2020,57800000,"FJD","Fiji","Mining",8852827195.96947,2.1603985319813,26754322.9382736,4097775047.01901,0.652898771437844,0.652898771437844,-4.77759472817133,-8.86542317343355,25215255.0529837,54475000,0.577857696969458,0.577857696969458,100861020.211935,4403235620.18538,9512743769.81626,3243222389514.18,130410230972.196,8694015398.14639,15
"FJI","Fiji","Mining and quarrying",2021,53600000,"FJD","Fiji","Mining",8420717508.57796,2.1603985319813,24810237.1884337,3897761169.4891,0.636525331070649,0.636525331070649,-7.26643598615917,-8.86542317343355,25215255.0529837,54475000,0.577857696969458,0.577857696969458,100861020.211935,4403235620.18538,9512743769.81626,3243222389514.18,273775794428.716,18251719628.5811,15
"FJI","Fiji","Mining and quarrying",2022,45800000,"FJD","Fiji","Mining",10106247370.3893,2.1603985319813,21199792.2244452,4677955118.3646,0.453185028244918,0.453185028244918,-14.5522388059701,-8.86542317343355,25215255.0529837,54475000,0.577857696969458,0.577857696969458,100861020.211935,4403235620.18538,9512743769.81626,3243222389514.18,128397815057.669,9876755004.43605,13
"FIN","Finland","Fishing and aquaculture",2001,8.7e+07,"EUR","FIN","Fishing",1.81355e+11,1.116533,77919774.8745447,162426905429.575,0.0479722092029445,0.0479722092029445,NA,9.33763862382667,129028189.693568,106181818.181818,0.0500749346600572,0.0500749346600572,1419310086.62925,254686177657.832,211708533333.333,410671915629.746,4617741577.49332,307849438.499555,15
"FIN","Finland","Fishing and aquaculture",2003,7.1e+07,"EUR","FIN","Fishing",1.88147e+11,0.884048,80312381.2281686,212824416773.75,0.0377364507539318,0.0377364507539318,3.07060224118481,9.33763862382667,129028189.693568,106181818.181818,0.0500749346600572,0.0500749346600572,1419310086.62925,254686177657.832,211708533333.333,410671915629.746,5228109493.98528,348540632.932352,15
"FIN","Finland","Fishing and aquaculture",2005,7e+07,"EUR","FIN","Fishing",2.01097e+11,0.8038,87086339.8855437,250182881313.76,0.0348090722387703,0.0348090722387703,8.43451352554241,9.33763862382667,129028189.693568,106181818.181818,0.0500749346600572,0.0500749346600572,1419310086.62925,254686177657.832,211708533333.333,410671915629.746,6843489840.55338,456232656.036892,15
"FIN","Finland","Fishing and aquaculture",2007,9.9e+07,"EUR","FIN","Fishing",2.20282e+11,0.729672,135677400.256554,301891808922.365,0.0449423920247682,0.0449423920247683,55.7964204660254,9.33763862382667,129028189.693568,106181818.181818,0.0500749346600572,0.0500749346600572,1419310086.62925,254686177657.832,211708533333.333,410671915629.746,7471706603.14763,498113773.543176,15
"FIN","Finland","Fishing and aquaculture",2009,1.07e+08,"EUR","FIN","Fishing",2.04083e+11,0.716958,149241657.112411,284651262696.002,0.0524296487213536,0.0524296487213536,9.99743275608809,9.33763862382667,129028189.693568,106181818.181818,0.0500749346600572,0.0500749346600572,1419310086.62925,254686177657.832,211708533333.333,410671915629.746,7088041313.81794,472536087.587863,15
"FIN","Finland","Fishing and aquaculture",2011,1.24e+08,"EUR","FIN","Fishing",2.1595e+11,0.718414,172602427.012837,300592694463.081,0.0574206992359342,0.0574206992359342,15.6529821180087,9.33763862382667,129028189.693568,106181818.181818,0.0500749346600572,0.0500749346600572,1419310086.62925,254686177657.832,211708533333.333,410671915629.746,9351478859.26923,623431923.951282,15
"FIN","Finland","Fishing and aquaculture",2013,1.19e+08,"EUR","FIN","Fishing",2.11012e+11,0.752945,158046072.422288,280248889361.109,0.056394896972684,0.056394896972684,-8.43345881194681,9.33763862382667,129028189.693568,106181818.181818,0.0500749346600572,0.0500749346600572,1419310086.62925,254686177657.832,211708533333.333,410671915629.746,9353160352.02729,623544023.468486,15
"FIN","Finland","Fishing and aquaculture",2015,1.11e+08,"EUR","FIN","Fishing",2.11385e+11,0.901296,123155988.709592,234534492552.946,0.0525108214868605,0.0525108214868605,-22.0758941857619,9.33763862382667,129028189.693568,106181818.181818,0.0500749346600572,0.0500749346600572,1419310086.62925,254686177657.832,211708533333.333,410671915629.746,8665851486.33875,577723432.422583,15
"FIN","Finland","Fishing and aquaculture",2017,1.3e+08,"EUR","FIN","Fishing",2.24266e+11,0.885206,146858471.361468,253348937987.316,0.0579668786173562,0.0579668786173562,19.2459034272126,9.33763862382667,129028189.693568,106181818.181818,0.0500749346600572,0.0500749346600572,1419310086.62925,254686177657.832,211708533333.333,410671915629.746,11251715524.2746,750114368.284971,15
"FIN","Finland","Fishing and aquaculture",2019,1.15e+08,"EUR","FIN","Fishing",2.296e+11,0.893276,128739605.676185,257031421419.584,0.0500871080139373,0.0500871080139373,-12.3376373983129,9.33763862382667,129028189.693568,106181818.181818,0.0500749346600572,0.0500749346600572,1419310086.62925,254686177657.832,211708533333.333,410671915629.746,52005149321.203,2000198050.8155,26
"FIN","Finland","Fishing and aquaculture",2021,1.35e+08,"EUR","FIN","Fishing",2.30556e+11,0.845494,159669968.089661,272687919725.036,0.0585541039920887,0.0585541039920887,24.0255221002263,9.33763862382667,129028189.693568,106181818.181818,0.0500749346600572,0.0500749346600572,1419310086.62925,254686177657.832,211708533333.333,410671915629.746,61816734035.4948,2377566693.67288,26
"FIN","Finland","Mining and quarrying",2004,3.88e+08,"EUR","FIN","Mining",1.95658e+11,0.803922,482633887.367182,243379332820.846,0.198305206022754,0.198305206022754,NA,52.0969928002044,881831388.432533,7.58e+08,0.347174162068472,0.347174162068472,3527325553.73013,254686177657.832,211708533333.333,3243222389514.18,59005000979.1549,7375625122.39436,8
"FIN","Finland","Mining and quarrying",2010,8.22e+08,"EUR","FIN","Mining",2.10585e+11,0.754309,1089739085.70626,279176040588.141,0.390341192392621,0.390341192392621,125.790006510089,52.0969928002044,881831388.432533,7.58e+08,0.347174162068472,0.347174162068472,3527325553.73013,254686177657.832,211708533333.333,3243222389514.18,84908729370.8155,10613591171.3519,8
"FIN","Finland","Mining and quarrying",2016,6.74e+08,"EUR","FIN","Mining",2.17328e+11,0.903421,746053058.319432,240561155873.065,0.310130309946256,0.310130309946256,-31.5383775708184,52.0969928002044,881831388.432533,7.58e+08,0.347174162068472,0.347174162068472,3527325553.73013,254686177657.832,211708533333.333,3243222389514.18,45294427002.9448,5032714111.43832,9
"FIN","Finland","Mining and quarrying",2022,1.148e+09,"EUR","FIN","Mining",2.34324e+11,0.949624,1208899522.33726,246754504940.903,0.489919939912258,0.489919939912258,62.0393494613429,52.0969928002044,881831388.432533,7.58e+08,0.347174162068472,0.347174162068472,3527325553.73013,254686177657.832,211708533333.333,3243222389514.18,128397815057.669,9876755004.43605,13
"FRA","France","Fishing and aquaculture",2001,1.001e+09,"EUR","France","Fishing",1881092540000,1.116533,896525225.855393,1684762152126.27,0.0532137562993047,0.0532137562993047,NA,1.43461707128585,969712889.254759,812727272.727273,0.0386361460611426,0.0386361460611426,10666841781.8023,2596370325437.47,2129308630428.57,410671915629.746,4617741577.49332,307849438.499555,15
"FRA","France","Fishing and aquaculture",2003,1.082e+09,"EUR","France","Fishing",1918113184000,0.884048,1223915443.50533,2169693482706.82,0.0564096013220459,0.0564096013220459,36.5176805078259,1.43461707128585,969712889.254759,812727272.727273,0.0386361460611426,0.0386361460611426,10666841781.8023,2596370325437.47,2129308630428.57,410671915629.746,5228109493.98528,348540632.932352,15
"FRA","France","Fishing and aquaculture",2005,8.72e+08,"EUR","France","Fishing",2005196250000,0.8038,1084846976.85992,2494645745210.25,0.0434870152983779,0.0434870152983779,-11.3625877819728,1.43461707128585,969712889.254759,812727272.727273,0.0386361460611426,0.0386361460611426,10666841781.8023,2596370325437.47,2129308630428.57,410671915629.746,6843489840.55338,456232656.036892,15
"FRA","France","Fishing and aquaculture",2007,7.37e+08,"EUR","France","Fishing",2104121594000,0.729672,1010042868.57657,2883654017147.43,0.0350264928653168,0.0350264928653168,-6.89536034841242,1.43461707128585,969712889.254759,812727272.727273,0.0386361460611426,0.0386361460611426,10666841781.8023,2596370325437.47,2129308630428.57,410671915629.746,7471706603.14763,498113773.543176,15
"FRA","France","Fishing and aquaculture",2009,6.88e+08,"EUR","France","Fishing",2048873815000,0.716958,959609907.414381,2857731994063.81,0.0335794227522987,0.0335794227522987,-4.99315056134784,1.43461707128585,969712889.254759,812727272.727273,0.0386361460611426,0.0386361460611426,10666841781.8023,2596370325437.47,2129308630428.57,410671915629.746,7088041313.81794,472536087.587863,15
"FRA","France","Fishing and aquaculture",2011,7.47e+08,"EUR","France","Fishing",2134616799000,0.718414,1039790427.24669,2971290647175.58,0.0349945714073807,0.0349945714073807,8.35553272353616,1.43461707128585,969712889.254759,812727272.727273,0.0386361460611426,0.0386361460611426,10666841781.8023,2596370325437.47,2129308630428.57,410671915629.746,9351478859.26923,623431923.951282,15
"FRA","France","Fishing and aquaculture",2013,6.35e+08,"EUR","France","Fishing",2153641915000,0.752945,843355092.337422,2860291143443.41,0.0294849387717271,0.0294849387717271,-18.8918199054221,1.43461707128585,969712889.254759,812727272.727273,0.0386361460611426,0.0386361460611426,10666841781.8023,2596370325437.47,2129308630428.57,410671915629.746,9353160352.02729,623544023.468486,15
"FRA","France","Fishing and aquaculture",2015,7.06e+08,"EUR","France","Fishing",2.198432e+12,0.901296,783316468.729474,2439189788926.17,0.0321137974701969,0.0321137974701969,-7.11902070117893,1.43461707128585,969712889.254759,812727272.727273,0.0386361460611426,0.0386361460611426,10666841781.8023,2596370325437.47,2129308630428.57,410671915629.746,8665851486.33875,577723432.422583,15
"FRA","France","Fishing and aquaculture",2017,8.45e+08,"EUR","France","Fishing",2273442194000,0.885206,954580063.849545,2568263425688.48,0.03716830813777,0.03716830813777,21.8639083891415,1.43461707128585,969712889.254759,812727272.727273,0.0386361460611426,0.0386361460611426,10666841781.8023,2596370325437.47,2129308630428.57,410671915629.746,11251715524.2746,750114368.284971,15
