Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
GDP (constant LCU),NY.GDP.MKTP.KN,Antigua and Barbuda,ATG,3296025624.06856,3146122264.2287,3178446844.79149,3371586555.93048,3566026917.28272,3796885484.60573,4279399331.60875,4678041776.43998,4677370914.75105,4117831193.01435,3794968736.92306,3720640000,3774190000,3792530000,3876400000,3932420000,4093640000,4194480000,4486130000,4625220000,3751960000,4059310000,4445610000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Argentina,ARG,479956106900,458795611600,408812193300,444939093600,485115195200,528055942500,570549404200,621942502600,647176159700,608872876400,670523679400,710781597200,703485989500,720407105300,702306046000,721487146600,706477848600,726389947800,707377443000,693223803600,624591286200,691535042300,725810077400,..
GDP (constant LCU),NY.GDP.MKTP.KN,Armenia,ARM,1767867741800,1937583045000,2193344006900,2500412167900,2762955445500,3147006252400,3562411077700,4050461395400,4329943231700,3719421236000,3801248503200,3979907182800,4266460500000,4407253696500,4565914829600,4712024104100,4721448152300,5075556763800,5339485715500,5745286629800,5331625992500,5640860300065,6351608697873.19,..
GDP (constant LCU),NY.GDP.MKTP.KN,Aruba,ABW,4409259399.58566,4593654744.14122,4550246788.61426,4600777507.15817,4936345747.64702,4917432652.10482,4972872384.20721,5126511459.68251,5220621684.92493,4610970952.24191,4484932103.58175,4636040145.76558,4587788233.65011,4882851000,4805380924.1482,4775413336.94852,4857532496.31185,5199917289.88211,5323765286.48063,5201167657.97474,3953793445.49705,5046596529.70898,5574385610.33313,..
GDP (constant LCU),NY.GDP.MKTP.KN,Austria,AUT,280476580000,284030690000,288721610000,291439840000,299411070000,306130050000,316703910000,328508780000,333306400000,320758820000,326651460000,336198820000,338486470000,338572800000,340811690000,344269230000,351118250000,359048510000,367756820000,373091240000,348344130000,363106490000,380558950000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Azerbaijan,AZE,6757580900,7426581400,8127570200,8957256900,9786143700,12522500000,16842762500,21053453100,23318589500,25486370400,26773163100,26799936300,27380219100,28970955300,29767803400,30093456000,29160558900,29218880000,29657163200,30398592300,29091452800,30725360000,32143803300,..
GDP (constant LCU),NY.GDP.MKTP.KN,"Bahamas, The",BHS,10868200000,11153600000,11455300000,11310400000,11410200000,11797700000,12094600000,12269500000,11984400000,11484000000,11660700000,11732200000,12094300000,11748100000,11965100000,12084300000,11992100000,12294800000,12653600000,12559500000,9607000000,11238700000,12853500000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Bahrain,BHR,5736370000,5879260000,6076130000,6458710000,6909590000,7377300000,7854390000,8505830000,9037020000,9266550000,9668190000,9859960000,10227550000,10781560000,11250600000,11530220000,11940480000,12452840000,12715735700,12991281200,12387883300,12718603700,13336837000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Bangladesh,BGD,8291521224200,8712505617700,9046466756300,9475230145500,9971687947300,10623431981000,11332217269000,12132113084000,12861712858000,13510602323000,14263384467000,15185423715000,16175734863000,17148479770000,18187859308000,19379644230000,20758211000000,22126230000000,23745739000000,25617356000000,26500649000000,28339444000000,30351496000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Barbados,BRB,8455000000,8255000000,8320000000,8501000000,8621000000,8962000000,9503800000,9701400000,9764700000,9273000000,9062300000,8994500000,8967000000,8850500000,8850400000,9065100000,9294900000,9337900000,9256500000,9280900000,8098700000,8035300000,8946000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Belarus,BLR,54889090200,57482767700,60382927100,64635812900,72036447400,78807874600,86688657900,94143888200,103746564300,103954052500,112060666900,118088082400,120080388400,121285360000,123379000000,118654000000,115657000000,118585000000,122320000000,124089000000,123254000000,126260000000,120329000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Belgium,BEL,329614200000,333238700000,338926700000,342444700000,354674100000,362908700000,372171400000,385855700000,387580200000,379748200000,390625300000,397244500000,400181000000,402018800000,408364800000,416701400000,421979700000,428814000000,436502400000,446283700000,422805700000,451772100000,465370000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Belize,BLZ,2718855006.69414,2854622752.55129,3008745893.28866,3299547963.29897,3457288323.77421,3534012095.32887,3693447476.32382,3815221330.57736,3756520567.10845,3739590219.89761,3785959377.8523,3774670346.45999,3912883652.52705,4086523492.77331,4250201766.74691,4387291731.10541,4386807619.14705,4307258778.65604,4352726126.11508,4537117813.50779,3914094811.27876,4613247955.32708,5016183399.14424,..
GDP (constant LCU),NY.GDP.MKTP.KN,Benin,BEN,3676955000000,3873052000000,4052879000000,4192443000000,4378155000000,4453160000000,4628781000000,4905876000000,5146096000000,5265449000000,5376764000000,5536118000000,5802473000000,6219754000000,6615186000000,6732814000000,6957668000000,7352276451000,7844677051900,8383267995300,8705922576800,9328870657100,9912227787000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Bermuda,BMU,6355224600,6814226600,6713526600,6942505300,7103659400,7222589300,7623000000,7878000000,7731000000,7296000000,7113390000,6847154000,6483892000,6465756000,6226454000,6274742000,6233504000,6458622000,6430669000,6450364000,6009291000,6190400000,6371600000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Bhutan,BTN,48760751703.2467,52831764668.4358,58639181143.8175,63226701587.0045,67025831109.7764,71910170553.1215,76943694155.5144,91071213544.3535,95442140566.8835,101882894749.047,114053719395.903,123158191035.791,129461920942.471,132206478236.584,139843379740.782,149132101607.138,161252117521.255,168753299438.758,174662823706.215,184714928595.599,165840023120.963,173172419843.044,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Bolivia,BOL,22356265300,22732699900,23297736100,23929416900,24928062200,26030239800,27278912700,28524027100,30277826300,31294252800,32585679800,34281468700,36037460000,38486569900,40588155800,42559598500,44374306100,46235899800,48188730200,49256932500,44952918700,47700159112.337,49420074392.0124,..
GDP (constant LCU),NY.GDP.MKTP.KN,Bosnia and Herzegovina,BIH,18827777000,19284033000,20253527000,21036759000,22367390000,23239087000,24497252000,25932087000,27343786000,26522254000,26751849000,27008536000,26786570000,27416016000,27732356000,28928938000,29866888000,30835800000,32016040000,32940453000,31947267000,34308698000,35717491000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Botswana,BWA,96255257300,96496447900,102353329600,107088086900,109985699600,114997358200,124615589000,131834016500,136121354900,116868031100,128697657600,137498685200,137263698900,152503845500,161188600000,153368800000,164418139800,171182900000,178352200000,183760200000,167720226900,187629218800,198489042632.683,..
GDP (constant LCU),NY.GDP.MKTP.KN,Brazil,BRA,2706891619700,2744514608900,2828317315700,2860583579800,3025352182400,3122227954600,3245930273700,3442954041300,3618344849300,3613792537200,3885847000000,4040287000000,4117908023600,4241643857400,4263019865100,4111863267300,3977162043300,4029774689200,4101652440900,4151724504300,4015682506400,4216018871100,4338305789200,..
GDP (constant LCU),NY.GDP.MKTP.KN,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Brunei Darussalam,BRN,16322663500,16770564000,17419936500,17925803700,18016206800,18086020900,18881393400,18910580600,18543769300,18216557900,18690000000,19390000000,19567000000,19151000000,18670625400,18597364900,18136537500,18377500000,18387100000,19098517100,19315012800,19007756800,18698247500,..
GDP (constant LCU),NY.GDP.MKTP.KN,Bulgaria,BGR,53595624000,55644962000,58912395000,61997728000,66034044000,70693637000,75502635000,80526873000,85462815000,82602253000,83887015000,85640401000,86281689000,85813394000,86628148000,89571386000,92282379000,94816386000,97371599000,101300727000,97282982000,104736559000,108848969000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Burkina Faso,BFA,3019807772100,3219519912800,3359664450100,3621802063500,3784002735400,4111768255300,4368883895900,4548505271700,4812318201800,4954856702100,5373357850900,5729211839000,6098899108900,6452183014400,6731359012200,6995311000000,7412090000000,7871898218300,8391803173100,8852215713700,9022354475600,9648312844500,9820100300500,..
GDP (constant LCU),NY.GDP.MKTP.KN,Burundi,BDI,1084871791200,1107174662600,1156405398900,1142254142700,1197466798800,1208244000000,1273656000000,1317621950000,1381680992000,1434360970000,1507859921000,1568665880000,1638419845000,1719098749500,1791999714300,1722111724000,1711779038000,1720337954800,1748034284900,1779718548186.91,1785541020062.4,1840892791684.33,1874930889096.75,..
GDP (constant LCU),NY.GDP.MKTP.KN,Cabo Verde,CPV,91787709900,93836094500,98763325700,102887938300,113379496100,121216806100,130894453400,150752042500,161363495800,158937255700,161856009900,168208402200,170031190000,171106019600,172298058500,173910814000,181355440000,189609497000,196638253900,210300338300,166546772700,175898511600,206006691600,..
GDP (constant LCU),NY.GDP.MKTP.KN,Cambodia,KHM,14082638235000,15230145971000,16232128060000,17612815920000,19434074218000,22009105943000,24379725159000,26869522611000,28667517534000,28692371400000,30403320051000,32552704028000,34933395745000,37503328695000,40182030612000,42981029623000,45961039355000,49176889018000,52849994070000,56578089165000,54826427716000,56485688893000,59445431831600,..
GDP (constant LCU),NY.GDP.MKTP.KN,Cameroon,CMR,10217433253000,10659261754000,11136479763000,11743769120000,12571571295000,12851699873000,13341296082000,13918652545000,14315010936000,14684231110000,15109930600000,15620527080000,16343129339000,17159555131000,18141050479000,19169095281000,20038566000000,20748167000000,21568863700000,22318394651000,22376407505000,23123523858900,23951992620600,..
GDP (constant LCU),NY.GDP.MKTP.KN,Canada,CAN,1487483696000,1515375475000,1560825455000,1589019974000,1638158253000,1690750576000,1735351626000,1770924679000,1788552575000,1736414725000,1790083942000,1846242355000,1878656118000,1922350157000,1977588250000,1990442000000,2011113754000,2072127625000,2128965328000,2169595182000,2060285912000,2169212340000,2252073352000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Cayman Islands,CYM,..,..,..,..,..,..,3861222600,3983338600,3969102100,3683307600,3583282400,3625173200,3669753900,3716702200,3815363100,3923457000,4050576000,4179548200,4357900700,4528540200,4297216300,4470336700,4634600000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Central African Republic,CAF,644069000000,672825000000,697158000000,659529000000,699067000000,705416000000,739072000000,773125000000,789006000000,856760000000,896435000000,934037000000,981241000000,624148000000,624654000000,651746000000,682706000000,713614000000,740656000000,763616336000,770488883000,778062172328.784,781968900302.264,..
GDP (constant LCU),NY.GDP.MKTP.KN,Chad,TCD,1608974460000,1796550869100,1949099772900,2236039751200,2988005873900,3505903000000,3528630437400,3644069567300,3755311770400,3913699387900,4444009602300,4447692344100,4842762000000,5118799500000,5471995900000,5623443000000,5271667000000,5114112900000,5235523873400,5405530857900,5319042000000,5255214000000,5372719516900,..
GDP (constant LCU),NY.GDP.MKTP.KN,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8173500000,8334200000,8421900000,8533500000,7853800000,8532900000,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Chile,CHL,95613647417000,98629335249000,101788234750000,106595942730000,113710426880000,120347756480000,127628784710000,134224935110000,139311245140000,137753693550000,145814558960000,154889906610000,164423907020000,169863885540000,172908949590000,176629850760000,179726240480000,182166375340000,189434867410000,190842614800000,179114865010000,200138348820000,205022531890000,..
GDP (constant LCU),NY.GDP.MKTP.KN,China,CHN,17250847669000,18688832353000,20395801299000,22443138051000,24712952059000,27528892070000,31030830225000,35446784521000,38867639882000,42520702714000,47043149831000,51536162123000,55588830088000,59905942070000,64354415744000,68885821805000,73603647933000,78717041146000,84030263391000,89030484848000,91023555431000,98713652673200,101664286756000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Colombia,COL,430505835550000,437729285680000,448689941490000,466270833400000,491137159840000,514853000000000,549435000000000,586457000000000,605713000000000,612616000000000,640151000000000,684628000000000,711415000000000,747939000000000,781589000000000,804692000000000,821489000000000,832656000000000,854008000000000,881224000000000,817315000000000,907352000000000,973194568367916,..
GDP (constant LCU),NY.GDP.MKTP.KN,Comoros,COM,246345000000,252092000000,257953000000,263380000000,268436000000,276053000000,283360000000,285627000000,296951000000,306574412000,318156078200,331338896600,341837070900,357104359900,364627326000,368810880400,381057048600,395597282000,410006719700,417226037000,416410123000,425205519200,435358059900,..
GDP (constant LCU),NY.GDP.MKTP.KN,"Congo, Dem. Rep.",COD,4703668051600,4604882884000,4740624018400,5005047602600,5342306425600,5670065000000,5971768000000,6345569490100,6740637937300,6933087465100,7425889698100,7936395175500,8498839481600,9219707361000,10092840210000,10790877906000,11049794113000,11461614156000,12128808596000,12660599711000,12880314640800,13678913985600,14899681500000,..
GDP (constant LCU),NY.GDP.MKTP.KN,"Congo, Rep.",COG,2873294486200,2982554436900,3119211205700,3144578629900,3253904044900,3506269000000,3786288000000,3535863108400,3758847929300,4196275920700,4613019220600,4714778704800,5183764962900,5146834035400,5488895991900,5511685507200,5032982203300,4751398237700,4641910922300,4694108146400,4399891868900,4444553893800,4510126928400,..
GDP (constant LCU),NY.GDP.MKTP.KN,Costa Rica,CRI,17056831951000,17652314929000,18255472710000,19043594302000,19886197099000,20677004811000,22191945978000,24015043630000,25152918394000,24933218734000,26269724898000,27426422717000,28765543151000,29483176174000,30527502669000,31642391784000,32972740220000,34343647498000,35242044485000,36094025075000,34551599495000,37293532283472.2,38990944339685.8,..
GDP (constant LCU),NY.GDP.MKTP.KN,Cote d'Ivoire,CIV,17976425562000,17589211110000,17108933044000,16300387694000,16819561273000,16987095131000,17465380145000,17657749041000,18502260197000,19168956129000,20481655714000,19381699200000,20858664486000,23103101241000,25268323876000,27086367000000,29029207000000,31180492565000,32690609362000,34821477015000,35426542114000,37906400060000,40461795580000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Croatia,HRV,35748480372.4818,36864141965.7597,39009848038.3507,41194256539.85,42916155335.8693,44764765657.5946,47037399129.5748,49424557395.2308,50418808193.7751,46779625379.5223,46198121260.7089,46159802558.5358,45079706200.4408,44900832802.6735,44709724186.0777,45837550853.0531,47470416348.1697,49084208260.7453,50468541543.6499,52184328934.6017,47700952099.4019,54276502893.9333,57721494701.7706,..
GDP (constant LCU),NY.GDP.MKTP.KN,Cuba,CUB,28574300000,29484400000,29904500000,31038700000,32829800000,36507281444.0637,40912200000,43883300000,45689900000,46353000000,47461000000,48791000000,50262000000,51643000000,52184000000,54500100000,54779600000,55770996693.6018,57024700000,56931700000,50698200000,51333800000,52244900000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Curacao,CUW,4882848600,4848876000,4868129200,4882158500,4892335900,4925428900,5006005700,5129652200,5241891200,5214040600,5218332100,5244865104.71618,5226563129.20013,5193338042.58777,5160235791.84415,5183877502.22096,5128528842.99323,5063078080.15726,4956545275.56564,4797631905.31787,3932213058.47044,4096725525.33174,4419957169.28042,..
GDP (constant LCU),NY.GDP.MKTP.KN,Cyprus,CYP,13970564000,14522759000,15063435000,15458592000,16235594000,17023508000,17825967000,18734747000,19417968000,19026645000,19409974000,19487893000,18816180000,17583141000,17261491000,17845461000,18997306000,20109131000,21253912000,22495116000,21732338000,23886297000,25094497000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Czechia,CZE,3105972000000,3200486000000,3250729000000,3367225000000,3529332000000,3762325000000,4016919000000,4240675000000,4354597000000,4151789000000,4252881000000,4327747000000,4293774000000,4291803000000,4388888000000,4625378000000,4742737000000,4987876000000,5148490000000,5304483000000,5012579000000,5190677000000,5312710000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Denmark,DNK,1768988637000,1783550120000,1791867627000,1798856960000,1846854408000,1890008771000,1963964965000,1981822099000,1971674838000,1874933671000,1910013514000,1935546150000,1939930158000,1958036321000,1989744640000,2036356221000,2102455468000,2161781218000,2204790662000,2237718923000,2183465144000,2332912894000,2396628815000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,363051509000,388688548300,417941671800,447713464000,472150074600,494692487500,522123832000,528996878200,552919956600,570192253300,..
GDP (constant LCU),NY.GDP.MKTP.KN,Dominica,DMA,939780000,939180000,912620000,970600000,1000210000,1006770000,1053680000,1120620000,1200420000,1186380000,1194360000,1191690000,1179070000,1167280000,1222770000,1189370000,1222240000,1141340000,1181830000,1246860000,1039830000,1111480000,1174260000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Dominican Republic,DOM,1049005094600,1074805546600,1123119167300,1108005283200,1136482506800,1243632770400,1357728060700,1458416518100,1505224458400,1519466217400,1646184397900,1697766318500,1743900875400,1828919619700,1957866933400,2093488743400,2232898351300,2337101123100,2500289853700,2626608698100,2450094306200,2750769640200,2884410942800,..
GDP (constant LCU),NY.GDP.MKTP.KN,Ecuador,ECU,37726410000,39241363000,40848994000,41961262000,45406710000,47809319000,49914615000,51007777000,54250408000,54557732000,56481055000,60925064000,64362433000,67546128000,70105362000,70174677000,69314066000,70955691000,71870517000,71879217000,66281546000,69088736000,71125243000,..
GDP (constant LCU),NY.GDP.MKTP.KN,"Egypt, Arab Rep.",EGY,3105070776031.45,3214842851893.01,3291684155167.24,3396802598760.59,3535802193594.79,3693914232718.68,3946719745823.37,4226456430427.18,4528913637384.45,4740576936061.86,4984585564563.96,5072542163210.07,5185467086633.14,5298793709533.22,5453301864798.64,5691721262703.19,5939120092476.88,6187447828995.64,6517307393499.94,6879154365747.34,7123375685182.79,7357780763088.61,7842500000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,El Salvador,SLV,17394000000,17547000000,17823000000,18102000000,18263000000,18752600000,19565900000,19927400000,20356716470,19927440540,20356716470,21124894450,21734918140,22209381010,22593470000,23135713300,23723143500,24265386800,24852817000,25440247200,23452021900,26072864400,26750668500,..
GDP (constant LCU),NY.GDP.MKTP.KN,Equatorial Guinea,GNQ,1366544461300,2232658638500,2667197283900,3039411341300,4194348954900,4896847903700,5274146000000,6080147000000,7162359000000,7258575000000,6610807000000,7042091000000,7627491000000,7312231656300,7342582265800,6673670000000,6085291408100,5740407000000,5382403987800,5087350000000,4843610949200,4856371654200,5039944759000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Eritrea,ERI,26761520800,29104608500,29979326900,29183221100,29606884300,30369098600,30074756100,30503869400,27519666700,28586467000,29213708500,31749400000,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Estonia,EST,12540787000,13293695000,14193860000,15272631000,16311782000,17865712000,19610403000,21096703000,20014020000,17086158000,17503789000,18775104000,19381202000,19663863000,20256014000,20631362000,21282398000,22515084000,23367100000,24240961000,24107393000,26039230000,25703998000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Eswatini,SWZ,24175975000,24430974700,25501075600,26490571800,27450567400,29097265600,30840822300,32208728600,32473376100,32981600300,34232841400,35002132000,36891067800,38315510800,38669251300,39530601400,39950657600,40760288900,41730422700,42853875900,42185508556.366,46692328662.8723,46914791904.4495,..
GDP (constant LCU),NY.GDP.MKTP.KN,Ethiopia,ETH,384969194800,416926666900,423241962300,414094181000,470297540800,525880906400,582858667300,649631929600,719717611200,783071136800,881350780100,979870781100,1064608160500,1177267871000,1298026040000,1432922916200,1568097451000,1718073265000,1835179678000,1988675679000,2109180096000,2228170139000,2346644085000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Faroe Islands,FRO,..,..,..,..,..,..,..,..,13783400000,13190300000,13114200000,13600500000,14554800000,15406700000,16243700000,16402300000,16643400000,17228300000,17698900000,18475900000,18119900000,19162800000,20197300000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Fiji,FJI,6814214500,6950498800,7172914700,7244643800,7628609900,7682010200,7824318200,7757760300,7837882000,7729246000,7957619900,8172884900,8288230000,8680613000,9167032441.77719,9579658850.3318,9813943969.33572,10339320204.7338,10733491378.8992,10671183004.3283,8852827195.96947,8420717508.57796,10106247370.3893,..
GDP (constant LCU),NY.GDP.MKTP.KN,Finland,FIN,176742000000,181355000000,184451000000,188147000000,195658000000,201097000000,209196000000,220282000000,222009000000,204083000000,210585000000,215950000000,212932000000,211012000000,210242000000,211385000000,217328000000,224266000000,226822000000,229600000000,224193000000,230556000000,234324000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,France,FRA,1844502744000,1881092540000,1902452938000,1918113184000,1972391048000,2005196250000,2054309995000,2104121594000,2109485967000,2048873815000,2088815332000,2134616799000,2141301026000,2153641915000,2174234674000,2198432000000,2222515040000,2273442194000,2315843393000,2358523734000,2180680215000,2321011558000,2377986779000,..
GDP (constant LCU),NY.GDP.MKTP.KN,French Polynesia,PYF,526390449800,524592323300,529031326400,540283446300,545530998600,547222000000,552090000000,561503000000,561541000000,537780000000,524518000000,508982000000,504261000000,506272000000,509277000000,517757000000,530026000000,553212000000,563347000000,578557000000,537763000000,549028000000,573548000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Gabon,GAB,3602114448400,3679028000000,3669866000000,3752340000000,3778214000000,3879326689000,3770450345800,3996983075600,3864745662500,3869782628800,4144145856500,4438038458800,4671083271900,4934471597800,5147392292600,5347054461100,5458885015000,5484686000000,5530643093400,5747489034200,5641863918600,5728005032854.31,5894577905886.83,..
GDP (constant LCU),NY.GDP.MKTP.KN,"Gambia, The",GMB,35356933000,37407635200,36191887000,38678269500,41405087500,40431351900,40206723000,41430313900,44022155200,46956550700,49730901400,45687558200,48082303200,49463596600,48767454600,50746473900,51732660400,54227525500,58150827500,61769002900,62134358700,64784694900,67590994830,..
GDP (constant LCU),NY.GDP.MKTP.KN,Georgia,GEO,14494181100,15190692200,16022205900,17794057300,18825133300,20630383400,22573718200,25413255700,26027893500,25077741700,26640664349.6503,28601593505.3036,30436893887.304,31537356136.0808,32938103074.3108,33935000000,34921300000,36612400000,38385509200,40298009800,37573687100,41505975300,45819896005.3698,..
GDP (constant LCU),NY.GDP.MKTP.KN,Germany,DEU,2555609010000,2598580770000,2593436260000,2575279180000,2605540980000,2624605910000,2724772470000,2805874100000,2832807100000,2671511700000,2783177750000,2892422840000,2904527560000,2917237520000,2981695150000,3026180000000,3093663810000,3176581150000,3207750800000,3242249250000,3118175870000,3216829340000,3274932000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Ghana,GHA,53092148300,55215834300,57700546600,60700975100,64100229700,67882145700,72226543700,75366100900,82261947600,86247117000,93060390800,106132698900,115995387100,124477578800,128032957400,130748228300,135158975000,146145906000,155207065700,165307592000,166157176600,174592089900,179965564000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Greece,GRC,181565864000,189067461000,196484335000,207869682000,218389951000,219698417000,232116724000,239715638000,238912177000,228637201000,216112894000,194178916000,180418045000,175878732000,176715380000,176368863000,175509641000,177426468000,180386702000,183777052000,166655581000,180621225000,190658865000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Greenland,GRL,10175384600,10304513800,10204438700,10656500000,11392500000,11960700000,12625200000,12922200000,13719000000,13837800000,14078000000,14008100000,14203400000,14019000000,14683800000,14312400000,14982500000,14990400000,15083800000,15511000000,15540100000,15740600000,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Grenada,GRD,1573896900,1542042800,1595047800,1746002700,1734698200,1965000000,1886491800,2002010200,2020980100,1887327000,1877680000,1892040000,1870190000,1914160000,2054700000,2187130000,2268920000,2369630000,2472980000,2489710000,2147210000,2247860000,2390851094.30605,..
GDP (constant LCU),NY.GDP.MKTP.KN,Guam,GUM,..,..,4549000000,4589000000,4887000000,5065000000,4880000000,4915000000,5015000000,5037000000,5151000000,5155000000,5265000000,5354000000,5450000000,5495000000,5505000000,5554000000,5510000000,5653000000,5009000000,5062000000,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Guatemala,GTM,269587471400,275875801000,286467465000,293802114000,303021380000,312948442000,329695558000,350590735000,362137525000,363864552000,374359044000,389947006000,401546793000,416383221000,434887198000,452683525000,464805496000,479120815000,495443854600,515350283000,506115939300,546617401900,569127129300,..
GDP (constant LCU),NY.GDP.MKTP.KN,Guinea,GIN,28916943266000,29974825239000,31522907901000,31916503326000,32663386946000,33642397681000,34042608356000,36363453346000,37866360749000,37441257061000,39243439615000,41445825311000,43897464521000,45629521110000,47316240595000,49126517645000,54442314974000,60049876325000,63868142863000,67455561821000,70774555145000,73534762796000,76990896647345.3,..
GDP (constant LCU),NY.GDP.MKTP.KN,Guinea-Bissau,GNB,283886000000,290100000000,287242000000,288875000000,296852000000,309516000000,316663832500,326996432300,337471983100,348841329700,364926301900,394429789600,387674457600,400296766800,404157872300,428949251400,455813509300,482793916000,488991718700,510996346000,498732433700,517684278300,535803484770,..
GDP (constant LCU),NY.GDP.MKTP.KN,Guyana,GUY,592040744400,605536441400,612394910400,608523194300,618036554500,605978923400,637063274900,682876000000,694862000000,719957000000,749752000000,788711000000,830326000000,860661000000,875176000000,881192000000,914743000000,948904000000,991044000000,1044093000000,1498061000000,1798572000000,2938299000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Haiti,HTI,465834795200,464238156300,469121106700,485450179100,479052641100,493769968800,502503528100,526154007100,540139350600,571955605200,539631468200,567143032800,569992497800,594643442800,611821339140,620386837900,631631151300,647486807100,658285663000,646942762520,625558034100,614309000000,603976421060,..
GDP (constant LCU),NY.GDP.MKTP.KN,Honduras,HND,106654200000,109558600000,113671800000,118840500000,126247000000,133885700000,142678300000,151507700000,157918900000,154078900000,159827800000,165958300000,172810200000,177634300000,183066500000,190096400000,197496800000,207061400000,215022900000,220727600000,200939900000,226125900000,235166300000,..
GDP (constant LCU),NY.GDP.MKTP.KN,"Hong Kong SAR, China",HKG,1559557000000,1568303000000,1594285000000,1643011000000,1785954000000,1917903000000,2052782000000,2185491000000,2231995000000,2177109000000,2324449000000,2436365000000,2477791000000,2554641000000,2625210000000,2687896000000,2746369000000,2850624000000,2931779000000,2882747000000,2694077000000,2867622000000,2767934000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Hungary,HUN,25578166000000,26620243000000,27882385000000,29018383000000,30470643000000,31779137000000,33033163000000,33124788000000,33457342000000,31249871000000,31586199000000,32175862000000,31773591000000,32346317000000,33715281000000,34965213000000,35734798000000,37261380000000,39259465000000,41169134000000,39301887000000,42086709000000,44003572000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Iceland,ISL,1564519827000,1627311792000,1636416912000,1671480227000,1801895792000,1912251800000,2033048614000,2204940030000,2253658101000,2080942036000,2021993632000,2059315169000,2081218799000,2175965459000,2212678675000,2310847787000,2456516401000,2559566007000,2684707617000,2734674803000,2537349678000,2651726678000,2843661024000,..
GDP (constant LCU),NY.GDP.MKTP.KN,India,IND,43267358976000,45354561777000,47079838114000,50780492988000,54803799259000,59146140271000,63913752465000,68810066843000,70934025841000,76510780097000,83012348442000,87363287114000,92130167686000,98013698222000,105276736340000,113694931360000,123081932230000,131445821450000,139929139360000,145346407750000,136871181360000,149258403650000,160064254270100,..
GDP (constant LCU),NY.GDP.MKTP.KN,Indonesia,IDN,4.121726242E+15,4.2718999547E+15,4.4641130418E+15,4.6775141233E+15,4.9128339626E+15,5.1925005389E+15,5.47813749E+15,5.8257265314E+15,6.1760684575E+15,6.4619507106E+15,6.8641331E+15,7.2876353E+15,7.7270834E+15,8.1564978E+15,8.5648666E+15,8.9825171E+15,9.4346134E+15,9.9129281E+15,1.04258519E+16,1.09491554E+16,1.07229993E+16,1.11200779E+16,1.17103978E+16,..
